,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,tipo_renda_Commercial associate,tipo_renda_Pensioner,tipo_renda_State servant,tipo_renda_Student,tipo_renda_Working,educacao_Academic degree,educacao_Higher education,educacao_Incomplete higher,educacao_Lower secondary,educacao_Secondary / secondary special,estado_civil_Civil marriage,estado_civil_Married,estado_civil_Separated,estado_civil_Single / not married,estado_civil_Widow,tipo_residencia_Co-op apartment,tipo_residencia_House / apartment,tipo_residencia_Municipal apartment,tipo_residencia_Office apartment,tipo_residencia_Rented apartment,tipo_residencia_With parents
2001,1,0,1,1,33.33150684931507,3.761643835616439,1,0,0,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
2002,0,1,1,0,40.64657534246575,5.676712328767123,1,0,0,0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2003,0,1,1,0,29.375342465753423,0.2547945205479452,1,0,0,0,2.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
2005,1,1,1,0,65.44109589041096,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2008,1,1,1,0,65.44109589041096,-1000.6657534246576,1,0,1,0,2.0,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2012,1,0,0,0,54.92054794520548,9.597260273972603,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2014,0,1,1,0,34.53150684931507,7.178082191780822,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2019,1,0,1,0,57.12328767123287,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2020,1,0,0,1,57.72876712328768,-1000.6657534246576,1,0,0,0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False
2021,1,0,1,2,27.90684931506849,6.342465753424658,1,0,0,0,4.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2025,1,0,0,0,27.56438356164384,1.4246575342465753,1,0,0,1,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2026,1,1,1,1,33.8,1.2547945205479452,1,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2028,1,0,1,0,33.88767123287671,3.9232876712328766,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2030,1,0,1,0,55.62191780821918,28.10684931506849,1,0,0,0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2032,0,0,1,0,59.4986301369863,5.594520547945206,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2034,0,0,1,1,28.53150684931507,7.512328767123288,1,1,1,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
2037,1,0,1,0,64.13150684931507,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2045,1,1,1,1,40.50684931506849,13.347945205479451,1,0,0,0,3.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2049,1,0,1,0,57.44383561643836,-1000.6657534246576,1,0,1,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2052,1,0,1,0,63.367123287671234,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2054,1,0,1,0,63.175342465753424,-1000.6657534246576,1,0,0,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2059,0,0,1,0,38.55068493150685,10.427397260273972,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2069,1,1,1,1,47.88493150684931,-1000.6657534246576,1,0,0,0,3.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2072,1,0,1,2,30.95890410958904,2.758904109589041,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2073,1,0,0,0,32.14794520547945,5.928767123287671,1,0,1,1,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2080,1,0,0,1,28.09041095890411,4.005479452054795,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2084,1,1,1,2,33.83013698630137,3.3424657534246576,1,0,0,0,4.0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2086,0,1,1,0,24.36438356164384,4.424657534246576,1,1,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2089,1,0,1,0,60.224657534246575,-1000.6657534246576,1,0,1,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2092,0,1,1,0,63.8054794520548,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2098,0,0,1,2,31.52054794520548,11.01095890410959,1,0,0,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2102,1,0,1,0,54.58082191780822,3.0904109589041098,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2106,1,1,1,0,27.980821917808218,4.676712328767123,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2114,0,1,0,1,32.12602739726027,9.846575342465751,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2115,1,0,1,0,46.54246575342466,3.9287671232876713,1,1,1,0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2117,1,1,1,0,34.602739726027394,14.095890410958903,1,0,0,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
2119,1,0,1,0,39.52054794520548,12.515068493150684,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2121,1,0,1,1,41.40547945205479,4.342465753424658,1,0,0,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2125,1,0,1,2,39.30684931506849,4.761643835616439,1,0,0,0,4.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2127,0,0,1,0,42.635616438356166,21.435616438356163,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2131,1,0,1,1,27.687671232876717,0.2547945205479452,1,0,1,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2134,1,0,1,1,27.687671232876717,0.2547945205479452,1,0,1,0,2.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2136,0,1,0,0,36.74246575342466,0.5068493150684932,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2138,1,0,1,0,54.8054794520548,-1000.6657534246576,1,0,1,0,1.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
2139,1,0,1,0,62.21917808219178,37.53150684931507,1,0,1,0,2.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2140,0,1,1,0,37.21917808219178,13.43013698630137,1,0,0,0,1.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2141,1,0,1,0,49.74246575342466,3.4246575342465757,1,0,0,0,2.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2142,0,0,0,0,30.383561643835616,0.926027397260274,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
2143,0,0,1,0,38.89041095890411,18.852054794520548,1,0,0,0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2144,1,0,1,0,44.76712328767123,23.69041095890411,1,0,0,0,2.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2148,1,0,1,0,40.40821917808219,2.421917808219178,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2149,1,0,1,1,31.942465753424656,1.0876712328767124,1,0,0,0,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2152,1,0,1,0,65.3917808219178,-1000.6657534246576,1,0,0,0,2.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2155,1,0,1,0,32.75616438356165,0.8410958904109589,1,0,0,0,1.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2156,0,0,0,1,42.16438356164384,4.424657534246576,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2162,1,0,1,0,54.04931506849315,0.7589041095890411,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2163,1,0,0,1,33.92876712328767,6.090410958904109,1,1,1,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2166,0,1,1,1,35.36164383561644,0.926027397260274,1,0,0,0,3.0,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
2168,0,0,0,0,34.30958904109589,14.095890410958903,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2170,1,0,1,0,38.74794520547945,5.676712328767123,1,0,0,0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
2172,1,1,1,3,39.98630136986301,2.421917808219178,1,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2175,1,1,1,0,67.07397260273973,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2177,1,0,0,0,50.989041095890414,9.761643835616438,1,1,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2178,1,1,1,0,63.83013698630137,0.421917808219178,1,0,0,0,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
2179,1,0,1,0,60.85479452054795,-1000.6657534246576,1,0,1,0,1.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False
2181,1,1,1,1,48.1972602739726,8.008219178082191,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2182,1,0,1,0,29.684931506849317,1.084931506849315,1,0,1,0,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
2183,1,0,0,1,31.89041095890411,4.5917808219178085,1,0,1,0,3.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2184,1,0,0,1,27.26027397260274,1.16986301369863,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
2186,0,1,0,0,62.85753424657534,-1000.6657534246576,1,0,1,0,2.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2187,1,0,1,1,38.17260273972602,9.931506849315069,1,0,0,0,3.0,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
2189,0,0,1,0,43.42739726027397,1.1726027397260277,1,0,0,0,2.0,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
2190,1,1,1,3,33.6,3.0054794520547947,1,0,0,0,5.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
2192,1,0,0,0,47.83561643835616,7.345205479452055,1,1,1,0,1.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False
2193,1,0,0,0,40.86027397260274,11.18082191780822,1,0,1,0,2.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
